target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	beta.sign.sum	var.exp.median
VNG_RS02805	VNG_RS00145	0.498800	0.000000	0.029771	0.128457	0.060776	0.048338	1.000000	0.009337
HVO_RS00820	HVO_RS15045	0.498800	0.000000	0.029764	0.128457	0.060770	0.048330	1.000000	0.184303
VNG_RS09225	VNG_RS08245	0.498800	0.000000	0.029758	0.128457	0.060763	0.048322	-1.000000	0.009331
HVO_RS07890	HVO_RS06395	0.498800	0.000000	0.029752	0.128457	0.060757	0.048314	1.000000	0.184201
VNG_RS12225	VNG_RS10490	0.498799	0.000000	0.029746	0.128457	0.060750	0.048306	-1.000000	0.009329
HVO_RS11015	HVO_RS15045	0.498799	0.000000	0.029740	0.128457	0.060744	0.048298	1.000000	0.184142
VNG_RS03900	VNG_RS05365	0.498799	0.000000	0.029734	0.128457	0.060737	0.048290	1.000000	0.009311
HVO_RS04665	HVO_RS09450	0.498799	0.000000	0.029727	0.128457	0.060731	0.048282	1.000000	0.183985
VNG_RS12525	VNG_RS00150	0.498798	0.000000	0.029721	0.128457	0.060724	0.048274	1.000000	0.009302
HVO_RS10260	HVO_RS19825	0.498798	0.000000	0.029715	0.128457	0.060718	0.048265	1.000000	0.183880
VNG_RS05140	VNG_RS02095	0.498798	0.000000	0.029709	0.128457	0.060711	0.048257	1.000000	0.009299
HVO_RS00940	HVO_RS10070	0.498798	0.000000	0.029703	0.128457	0.060705	0.048249	-1.000000	0.183866
VNG_RS12305	VNG_RS05825	0.498797	0.000000	0.029697	0.128457	0.060698	0.048241	-1.000000	0.009297
HVO_RS20095	HVO_RS05475	0.498797						-1.000000	0.183766
VNG_RS01110	VNG_RS02975	0.498797	0.000000	0.029691	0.128457	0.060692	0.048233	-1.000000	0.009295
HVO_RS14320	HVO_RS08205	0.498797	0.000000	0.029685	0.128457	0.060685	0.048225	1.000000	0.183469
VNG_RS00075	VNG_RS05805	0.498796	0.000000	0.029678	0.128457	0.060679	0.048217	-1.000000	0.009292
HVO_RS15915	HVO_RS03340	0.498796	0.000000	0.029672	0.128457	0.060672	0.048209	1.000000	0.183239
VNG_RS07025	VNG_RS05785	0.498796	0.000000	0.029666	0.128457	0.060666	0.048201	1.000000	0.009290
HVO_RS03555	HVO_RS00550	0.498796	0.000000	0.029660	0.128457	0.060660	0.048193	1.000000	0.183159
VNG_RS02995	VNG_RS00150	0.498795	0.000000	0.029654	0.128457	0.060653	0.048185	1.000000	0.009276
HVO_RS04265	HVO_RS11835	0.498795	0.000000	0.029648	0.128457	0.060647	0.048177	1.000000	0.182962
VNG_RS04810	VNG_RS11050	0.498795	0.000000	0.029642	0.128457	0.060640	0.048169	1.000000	0.009266
HVO_RS15855	HVO_RS02615	0.498795	0.000000	0.029636	0.128457	0.060634	0.048161	1.000000	0.182913
VNG_RS06335	VNG_RS10285	0.498794	0.000000	0.029630	0.128457	0.060627	0.048152	1.000000	0.009262
HVO_RS08990	HVO_RS11210	0.498794	0.000000	0.029624	0.128457	0.060621	0.048144	-1.000000	0.182903
VNG_RS08140	VNG_RS04845	0.498794	0.000000	0.029617	0.128457	0.060614	0.048136	1.000000	0.009238
HVO_RS08555	HVO_RS17275	0.498794	0.000000	0.029611	0.128457	0.060608	0.048128	1.000000	0.182872
VNG_RS00745	VNG_RS07470	0.498794	0.000000	0.029605	0.128457	0.060601	0.048120	1.000000	0.009237
HVO_RS15855	HVO_RS15335	0.498793	0.000000	0.029599	0.128457	0.060595	0.048112	1.000000	0.182869
VNG_RS03540	VNG_RS10370	0.498793	0.000000	0.029593	0.128457	0.060588	0.048104	-1.000000	0.009219
HVO_RS04895	HVO_RS07085	0.498793	0.000000	0.029587	0.128457	0.060582	0.048096	1.000000	0.182831
VNG_RS05165	VNG_RS01780	0.498793	0.000000	0.029581	0.128457	0.060576	0.048088	-1.000000	0.009218
HVO_RS00910	HVO_RS00715	0.498792	0.000000	0.029575	0.128457	0.060569	0.048080	1.000000	0.182676
VNG_RS03955	VNG_RS05365	0.498792	0.000000	0.029569	0.128457	0.060563	0.048072	-1.000000	0.009211
HVO_RS16625	HVO_RS05515	0.498792	0.000000	0.029563	0.128457	0.060556	0.048064	1.000000	0.182635
VNG_RS05175	VNG_RS05430	0.498792	0.000000	0.029557	0.128457	0.060550	0.048056	-1.000000	0.009208
HVO_RS15450	HVO_RS08540	0.498791	0.000000	0.029551	0.128457	0.060543	0.048048	-1.000000	0.182581
VNG_RS06090	VNG_RS01050	0.498791	0.000000	0.029545	0.128457	0.060537	0.048040	1.000000	0.009191
HVO_RS17335	HVO_RS03275	0.498791	0.000000	0.029538	0.128457	0.060531	0.048032	-1.000000	0.182256
VNG_RS06825	VNG_RS00590	0.498791	0.000000	0.029532	0.128457	0.060524	0.048024	1.000000	0.009190
HVO_RS07700	HVO_RS03255	0.498790	0.000000	0.029526	0.128457	0.060518	0.048016	1.000000	0.182241
VNG_RS12280	VNG_RS11640	0.498790	0.000000	0.029520	0.128457	0.060511	0.048008	1.000000	0.009189
HVO_RS01975	HVO_RS06570	0.498790	0.000000	0.029514	0.128457	0.060505	0.048000	-1.000000	0.182186
VNG_RS13295	VNG_RS09550	0.498790	0.000000	0.029508	0.128457	0.060498	0.047992	-1.000000	0.009186
HVO_RS11730	HVO_RS11245	0.498789	0.000000	0.029502	0.128457	0.060492	0.047984	-1.000000	0.182057
VNG_RS04900	VNG_RS09875	0.498789	0.000000	0.029496	0.128457	0.060486	0.047976	-1.000000	0.009175
HVO_RS09165	HVO_RS15335	0.498789	0.000000	0.029490	0.128457	0.060479	0.047968	1.000000	0.182032
VNG_RS12725	VNG_RS10370	0.498789	0.000000	0.029484	0.128457	0.060473	0.047960	1.000000	0.009172
HVO_RS15795	HVO_RS01840	0.498788	0.000000	0.029478	0.128457	0.060466	0.047952	1.000000	0.181883
VNG_RS12705	VNG_RS04015	0.498788	0.000000	0.029472	0.128457	0.060460	0.047944	1.000000	0.009137
HVO_RS20005	HVO_RS15650	0.498788	0.000000	0.029466	0.128457	0.060453	0.047936	1.000000	0.181530
VNG_RS11480	VNG_RS10430	0.498788	0.000000	0.029460	0.128457	0.060447	0.047928	1.000000	0.009135
HVO_RS10720	HVO_RS03990	0.498787	0.000000	0.029454	0.128457	0.060441	0.047920	1.000000	0.181472
VNG_RS13690	VNG_RS10370	0.498787	0.000000	0.029448	0.128457	0.060434	0.047912	-1.000000	0.009134
HVO_RS12305	HVO_RS08515	0.498787	0.000000	0.029442	0.128457	0.060428	0.047904	1.000000	0.181439
VNG_RS09855	VNG_RS04015	0.498787	0.000000	0.029436	0.128457	0.060421	0.047896	-1.000000	0.009134
HVO_RS09230	HVO_RS01370	0.498786	0.000000	0.029430	0.128457	0.060415	0.047888	1.000000	0.181270
VNG_RS09245	VNG_RS05785	0.498786	0.000000	0.029424	0.128457	0.060409	0.047880	-1.000000	0.009114
HVO_RS10760	HVO_RS19520	0.498786	0.000000	0.029418	0.128457	0.060402	0.047872	-1.000000	0.181256
VNG_RS05165	VNG_RS08245	0.498786	0.000000	0.029412	0.128457	0.060396	0.047864	1.000000	0.009072
HVO_RS05465	HVO_RS16880	0.498785	0.000000	0.029406	0.128457	0.060390	0.047856	1.000000	0.181256
VNG_RS10300	VNG_RS08245	0.498785	0.000000	0.029400	0.128457	0.060383	0.047848	-1.000000	0.009067
HVO_RS11840	HVO_RS00730	0.498785	0.000000	0.029394	0.128457	0.060377	0.047841	-1.000000	0.181088
VNG_RS02500	VNG_RS08245	0.498785	0.000000	0.029388	0.128457	0.060370	0.047833	1.000000	0.009059
HVO_RS19460	HVO_RS19470	0.498784	0.000000	0.029382	0.128457	0.060364	0.047825	1.000000	0.181064
VNG_RS02110	VNG_RS02575	0.498784	0.000000	0.029376	0.128457	0.060358	0.047817	1.000000	0.009055
HVO_RS10765	HVO_RS04280	0.498784	0.000000	0.029370	0.128457	0.060351	0.047809	1.000000	0.180893
VNG_RS05150	VNG_RS01465	0.498784	0.000000	0.029364	0.128457	0.060345	0.047801	1.000000	0.009045
HVO_RS11105	HVO_RS09745	0.498784	0.000000	0.029358	0.128457	0.060338	0.047793	1.000000	0.180861
VNG_RS02965	VNG_RS13550	0.498783	0.000000	0.029352	0.128457	0.060332	0.047785	1.000000	0.009034
HVO_RS12590	HVO_RS02300	0.498783	0.000000	0.029346	0.128457	0.060326	0.047777	1.000000	0.180795
VNG_RS13335	VNG_RS08510	0.498783	0.000000	0.029340	0.128457	0.060319	0.047769	-1.000000	0.009017
HVO_RS18165	HVO_RS17855	0.498783	0.000000	0.029334	0.128457	0.060313	0.047761	1.000000	0.180728
VNG_RS03055	VNG_RS05640	0.498782	0.000000	0.029328	0.128457	0.060307	0.047753	-1.000000	0.009006
HVO_RS13345	HVO_RS17680	0.498782	0.000000	0.029322	0.128457	0.060300	0.047745	1.000000	0.180536
VNG_RS03680	VNG_RS01835	0.498782	0.000000	0.029316	0.128457	0.060294	0.047737	1.000000	0.009002
HVO_RS00555	HVO_RS00990	0.498782	0.000000	0.029310	0.128457	0.060288	0.047730	1.000000	0.180536
VNG_RS11770	VNG_RS10370	0.498781	0.000000	0.029304	0.128457	0.060281	0.047722	1.000000	0.008999
HVO_RS19975	HVO_RS00090	0.498781	0.000000	0.029298	0.128457	0.060275	0.047714	1.000000	0.180510
VNG_RS13255	VNG_RS10285	0.498781	0.000000	0.029292	0.128457	0.060268	0.047706	1.000000	0.008996
HVO_RS02735	HVO_RS05900	0.498781	0.000000	0.029286	0.128457	0.060262	0.047698	-1.000000	0.180463
VNG_RS05515	VNG_RS02760	0.498780	0.000000	0.029280	0.128457	0.060256	0.047690	1.000000	0.008985
HVO_RS20235	HVO_RS04890	0.498780	0.000000	0.029274	0.128457	0.060249	0.047682	1.000000	0.180456
VNG_RS11630	VNG_RS04180	0.498780	0.000000	0.029268	0.128457	0.060243	0.047674	-1.000000	0.008983
HVO_RS10765	HVO_RS09935	0.498780	0.000000	0.029262	0.128457	0.060237	0.047666	1.000000	0.180415
VNG_RS03055	VNG_RS11050	0.498779	0.000000	0.029256	0.128457	0.060230	0.047658	-1.000000	0.008972
HVO_RS14840	HVO_RS03090	0.498779	0.000000	0.029250	0.128457	0.060224	0.047651	1.000000	0.180294
VNG_RS11440	VNG_RS07385	0.498779	0.000000	0.029245	0.128457	0.060218	0.047643	-1.000000	0.008966
HVO_RS14955	HVO_RS08540	0.498779	0.000000	0.029239	0.128457	0.060211	0.047635	1.000000	0.180034
VNG_RS02205	VNG_RS05270	0.498778	0.000000	0.029233	0.128457	0.060205	0.047627	-1.000000	0.008950
HVO_RS16715	HVO_RS16300	0.498778	0.000000	0.029227	0.128457	0.060199	0.047619	-1.000000	0.180018
VNG_RS06835	VNG_RS07155	0.498778	0.000000	0.029221	0.128457	0.060192	0.047611	1.000000	0.008941
HVO_RS07335	HVO_RS08540	0.498778	0.000000	0.029215	0.128457	0.060186	0.047603	-1.000000	0.179838
VNG_RS01605	VNG_RS12485	0.498777	0.000000	0.029209	0.128457	0.060180	0.047595	-1.000000	0.008931
HVO_RS02210	HVO_RS20005	0.498777	0.000000	0.029203	0.128457	0.060173	0.047588	1.000000	0.179829
VNG_RS11370	VNG_RS05640	0.498777	0.000000	0.029197	0.128457	0.060167	0.047580	1.000000	0.008930
HVO_RS00965	HVO_RS18260	0.498777	0.000000	0.029191	0.128457	0.060161	0.047572	-1.000000	0.179817
VNG_RS05600	VNG_RS05395	0.498776	0.000000	0.029185	0.128457	0.060154	0.047564	1.000000	0.008916
HVO_RS12645	HVO_RS18430	0.498776	0.000000	0.029179	0.128457	0.060148	0.047556	-1.000000	0.179772
VNG_RS00045	VNG_RS02000	0.498776	0.000000	0.029173	0.128457	0.060142	0.047548	1.000000	0.008875
HVO_RS16145	HVO_RS03990	0.498776	0.000000	0.029168	0.128457	0.060136	0.047540	1.000000	0.179770
VNG_RS12275	VNG_RS10335	0.498775	0.000000	0.029162	0.128457	0.060129	0.047533	1.000000	0.008857
HVO_RS03085	HVO_RS00035	0.498775	0.000000	0.029156	0.128457	0.060123	0.047525	1.000000	0.179709
VNG_RS02360	VNG_RS08510	0.498775	0.000000	0.029150	0.128457	0.060117	0.047517	-1.000000	0.008840
HVO_RS14590	HVO_RS12280	0.498775	0.000000	0.029144	0.128457	0.060110	0.047509	1.000000	0.179691
VNG_RS05350	VNG_RS07470	0.498775	0.000000	0.029138	0.128457	0.060104	0.047501	1.000000	0.008836
HVO_RS02490	HVO_RS01750	0.498774	0.000000	0.029132	0.128457	0.060098	0.047493	1.000000	0.179666
VNG_RS00585	VNG_RS00145	0.498774	0.000000	0.029126	0.128457	0.060091	0.047486	1.000000	0.008828
HVO_RS07065	HVO_RS07085	0.498774	0.000000	0.029120	0.128457	0.060085	0.047478	1.000000	0.179559
VNG_RS12270	VNG_RS00145	0.498774	0.000000	0.029114	0.128457	0.060079	0.047470	-1.000000	0.008826
HVO_RS01945	HVO_RS19825	0.498773	0.000000	0.029109	0.128457	0.060072	0.047462	1.000000	0.179495
VNG_RS04110	VNG_RS12735	0.498773	0.000000	0.029103	0.128457	0.060066	0.047454	1.000000	0.008806
HVO_RS03730	HVO_RS00550	0.498773	0.000000	0.029097	0.128457	0.060060	0.047446	1.000000	0.179358
VNG_RS00875	VNG_RS01165	0.498773	0.000000	0.029091	0.128457	0.060054	0.047439	-1.000000	0.008788
HVO_RS18210	HVO_RS20050	0.498772	0.000000	0.029085	0.128457	0.060047	0.047431	1.000000	0.179289
VNG_RS05445	VNG_RS05785	0.498772	0.000000	0.029079	0.128457	0.060041	0.047423	-1.000000	0.008782
HVO_RS08800	HVO_RS09745	0.498772	0.000000	0.029073	0.128457	0.060035	0.047415	1.000000	0.179281
VNG_RS11370	VNG_RS05555	0.498772	0.000000	0.029067	0.128457	0.060028	0.047407	-1.000000	0.008761
HVO_RS05330	HVO_RS07470	0.498771	0.000000	0.029062	0.128457	0.060022	0.047400	1.000000	0.179258
VNG_RS13600	VNG_RS05475	0.498771	0.000000	0.029056	0.128457	0.060016	0.047392	1.000000	0.008730
HVO_RS14320	HVO_RS07610	0.498771	0.000000	0.029050	0.128457	0.060010	0.047384	1.000000	0.179257
VNG_RS11170	VNG_RS11050	0.498771	0.000000	0.029044	0.128457	0.060003	0.047376	1.000000	0.008728
HVO_RS05830	HVO_RS11255	0.498770	0.000000	0.029038	0.128457	0.059997	0.047368	-1.000000	0.179120
VNG_RS00715	VNG_RS05030	0.498770	0.000000	0.029032	0.128457	0.059991	0.047361	1.000000	0.008712
HVO_RS03520	HVO_RS15045	0.498770	0.000000	0.029026	0.128457	0.059985	0.047353	1.000000	0.179070
VNG_RS05695	VNG_RS00150	0.498770	0.000000	0.029021	0.128457	0.059978	0.047345	1.000000	0.008708
HVO_RS04265	HVO_RS06395	0.498769	0.000000	0.029015	0.128457	0.059972	0.047337	1.000000	0.179038
VNG_RS01350	VNG_RS07470	0.498769	0.000000	0.029009	0.128457	0.059966	0.047329	1.000000	0.008702
HVO_RS10655	HVO_RS04485	0.498769	0.000000	0.029003	0.128457	0.059960	0.047322	1.000000	0.179037
VNG_RS06185	VNG_RS05640	0.498769	0.000000	0.028997	0.128457	0.059953	0.047314	1.000000	0.008695
HVO_RS02685	HVO_RS20005	0.498768	0.000000	0.028991	0.128457	0.059947	0.047306	-1.000000	0.179037
VNG_RS11265	VNG_RS07890	0.498768	0.000000	0.028986	0.128457	0.059941	0.047298	-1.000000	0.008684
HVO_RS06020	HVO_RS07610	0.498768	0.000000	0.028980	0.128457	0.059935	0.047291	1.000000	0.178983
VNG_RS05390	VNG_RS02845	0.498768	0.000000	0.028974	0.128457	0.059928	0.047283	1.000000	0.008676
HVO_RS12205	HVO_RS08515	0.498767	0.000000	0.028968	0.128457	0.059922	0.047275	1.000000	0.178955
VNG_RS03180	VNG_RS05555	0.498767	0.000000	0.028962	0.128457	0.059916	0.047267	1.000000	0.008672
HVO_RS03695	HVO_RS19425	0.498767	0.000000	0.028956	0.128457	0.059910	0.047260	1.000000	0.178842
VNG_RS00405	VNG_RS02845	0.498767	0.000000	0.028951	0.128457	0.059903	0.047252	-1.000000	0.008664
HVO_RS14635	HVO_RS20130	0.498766	0.000000	0.028945	0.128457	0.059897	0.047244	1.000000	0.178780
VNG_RS13630	VNG_RS07155	0.498766	0.000000	0.028939	0.128457	0.059891	0.047236	-1.000000	0.008642
HVO_RS05735	HVO_RS09745	0.498766	0.000000	0.028933	0.128457	0.059885	0.047229	1.000000	0.178592
VNG_RS05410	VNG_RS05430	0.498766	0.000000	0.028927	0.128457	0.059878	0.047221	-1.000000	0.008637
HVO_RS11975	HVO_RS00190	0.498766	0.000000	0.028921	0.128457	0.059872	0.047213	1.000000	0.178553
VNG_RS13215	VNG_RS01835	0.498765	0.000000	0.028916	0.128457	0.059866	0.047205	1.000000	0.008636
HVO_RS18395	HVO_RS10815	0.498765	0.000000	0.028910	0.128457	0.059860	0.047198	-1.000000	0.178544
VNG_RS10405	VNG_RS09565	0.498765	0.000000	0.028904	0.128457	0.059853	0.047190	1.000000	0.008634
HVO_RS15555	HVO_RS02385	0.498765	0.000000	0.028898	0.128457	0.059847	0.047182	1.000000	0.178542
VNG_RS12575	VNG_RS07470	0.498764	0.000000	0.028892	0.128457	0.059841	0.047174	1.000000	0.008633
HVO_RS03850	HVO_RS08420	0.498764	0.000000	0.028887	0.128457	0.059835	0.047167	-1.000000	0.178518
VNG_RS09855	VNG_RS04180	0.498764	0.000000	0.028881	0.128457	0.059828	0.047159	1.000000	0.008630
HVO_RS03290	HVO_RS11545	0.498764	0.000000	0.028875	0.128457	0.059822	0.047151	-1.000000	0.178459
VNG_RS11755	VNG_RS11535	0.498763	0.000000	0.028869	0.128457	0.059816	0.047144	1.000000	0.008628
HVO_RS10745	HVO_RS10070	0.498763	0.000000	0.028863	0.128457	0.059810	0.047136	1.000000	0.178336
VNG_RS02665	VNG_RS01520	0.498763	0.000000	0.028858	0.128457	0.059804	0.047128	1.000000	0.008622
HVO_RS04080	HVO_RS16300	0.498763	0.000000	0.028852	0.128457	0.059797	0.047120	-1.000000	0.178274
VNG_RS04085	VNG_RS04015	0.498762	0.000000	0.028846	0.128457	0.059791	0.047113	1.000000	0.008620
HVO_RS17220	HVO_RS12990	0.498762	0.000000	0.028840	0.128457	0.059785	0.047105	-1.000000	0.178170
VNG_RS11365	VNG_RS05640	0.498762	0.000000	0.028835	0.128457	0.059779	0.047097	-1.000000	0.008611
HVO_RS12220	HVO_RS16360	0.498762	0.000000	0.028829	0.128457	0.059773	0.047090	1.000000	0.178092
VNG_RS11395	VNG_RS11240	0.498761	0.000000	0.028823	0.128457	0.059766	0.047082	1.000000	0.008608
HVO_RS17895	HVO_RS02855	0.498761	0.000000	0.028817	0.128457	0.059760	0.047074	1.000000	0.178073
VNG_RS11340	VNG_RS08410	0.498761	0.000000	0.028812	0.128457	0.059754	0.047067	-1.000000	0.008605
HVO_RS06020	HVO_RS03340	0.498761	0.000000	0.028806	0.128457	0.059748	0.047059	1.000000	0.177933
VNG_RS02015	VNG_RS08510	0.498760	0.000000	0.028800	0.128457	0.059742	0.047051	1.000000	0.008598
HVO_RS18700	HVO_RS07290	0.498760	0.000000	0.028794	0.128457	0.059735	0.047043	1.000000	0.177880
VNG_RS05220	VNG_RS05430	0.498760	0.000000	0.028788	0.128457	0.059729	0.047036	1.000000	0.008595
HVO_RS04195	HVO_RS14485	0.498760	0.000000	0.028783	0.128457	0.059723	0.047028	1.000000	0.177574
VNG_RS12860	VNG_RS12840	0.498759	0.000000	0.028777	0.128457	0.059717	0.047020	1.000000	0.008590
HVO_RS11115	HVO_RS04460	0.498759	0.000000	0.028771	0.128457	0.059711	0.047013	1.000000	0.177545
VNG_RS00085	VNG_RS03395	0.498759	0.000000	0.028765	0.128457	0.059704	0.047005	1.000000	0.008590
HVO_RS11930	HVO_RS14485	0.498759	0.000000	0.028760	0.128457	0.059698	0.046997	1.000000	0.177494
VNG_RS02645	VNG_RS02585	0.498758	0.000000	0.028754	0.128457	0.059692	0.046990	-1.000000	0.008586
HVO_RS11350	HVO_RS10420	0.498758	0.000000	0.028748	0.128457	0.059686	0.046982	1.000000	0.177380
VNG_RS13290	VNG_RS00145	0.498758	0.000000	0.028743	0.128457	0.059680	0.046974	1.000000	0.008579
HVO_RS07700	HVO_RS18215	0.498758	0.000000	0.028737	0.128457	0.059674	0.046967	-1.000000	0.177216
VNG_RS11990	VNG_RS10285	0.498757	0.000000	0.028731	0.128457	0.059667	0.046959	-1.000000	0.008573
HVO_RS03240	HVO_RS20050	0.498757	0.000000	0.028725	0.128457	0.059661	0.046951	1.000000	0.176897
VNG_RS12285	VNG_RS13550	0.498757	0.000000	0.028720	0.128457	0.059655	0.046944	1.000000	0.008570
HVO_RS10655	HVO_RS02585	0.498757	0.000000	0.028714	0.128457	0.059649	0.046936	1.000000	0.176298
VNG_RS09620	VNG_RS02975	0.498757	0.000000	0.028708	0.128457	0.059643	0.046928	-1.000000	0.008566
HVO_RS16315	HVO_RS06330	0.498756	0.000000	0.028702	0.128457	0.059637	0.046921	-1.000000	0.176099
VNG_RS02100	VNG_RS02760	0.498756	0.000000	0.028697	0.128457	0.059630	0.046913	-1.000000	0.008562
HVO_RS02765	HVO_RS11235	0.498756	0.000000	0.028691	0.128457	0.059624	0.046906	1.000000	0.176062
VNG_RS11890	VNG_RS06030	0.498756	0.000000	0.028685	0.128457	0.059618	0.046898	-1.000000	0.008562
HVO_RS00385	HVO_RS20005	0.498755	0.000000	0.028680	0.128457	0.059612	0.046890	1.000000	0.176010
VNG_RS11450	VNG_RS05640	0.498755	0.000000	0.028674	0.128457	0.059606	0.046883	1.000000	0.008561
HVO_RS12790	HVO_RS13130	0.498755	0.000000	0.028668	0.128457	0.059600	0.046875	1.000000	0.176009
VNG_RS12540	VNG_RS03395	0.498755	0.000000	0.028662	0.128457	0.059593	0.046867	-1.000000	0.008556
HVO_RS15005	HVO_RS07290	0.498754	0.000000	0.028657	0.128457	0.059587	0.046860	-1.000000	0.175901
VNG_RS08115	VNG_RS07310	0.498754	0.000000	0.028651	0.128457	0.059581	0.046852	1.000000	0.008550
HVO_RS02215	HVO_RS00780	0.498754	0.000000	0.028645	0.128457	0.059575	0.046845	1.000000	0.175557
VNG_RS13070	VNG_RS03245	0.498754	0.000000	0.028640	0.128457	0.059569	0.046837	1.000000	0.008527
HVO_RS10225	HVO_RS18430	0.498753	0.000000	0.028634	0.128457	0.059563	0.046829	-1.000000	0.175539
VNG_RS01495	VNG_RS03875	0.498753	0.000000	0.028628	0.128457	0.059557	0.046822	1.000000	0.008517
HVO_RS00355	HVO_RS15650	0.498753	0.000000	0.028623	0.128457	0.059550	0.046814	1.000000	0.175525
VNG_RS10405	VNG_RS09550	0.498753	0.000000	0.028617	0.128457	0.059544	0.046806	1.000000	0.008511
HVO_RS18270	HVO_RS04600	0.498752	0.000000	0.028611	0.128457	0.059538	0.046799	1.000000	0.175524
VNG_RS11120	VNG_RS05475	0.498752	0.000000	0.028605	0.128457	0.059532	0.046791	1.000000	0.008503
HVO_RS13060	HVO_RS01840	0.498752	0.000000	0.028600	0.128457	0.059526	0.046784	1.000000	0.175475
VNG_RS03900	VNG_RS08510	0.498752	0.000000	0.028594	0.128457	0.059520	0.046776	1.000000	0.008489
HVO_RS15675	HVO_RS12700	0.498751	0.000000	0.028588	0.128457	0.059514	0.046768	1.000000	0.175442
VNG_RS11635	VNG_RS11895	0.498751	0.000000	0.028583	0.128457	0.059508	0.046761	-1.000000	0.008482
HVO_RS02045	HVO_RS19425	0.498751	0.000000	0.028577	0.128457	0.059501	0.046753	1.000000	0.175314
VNG_RS02645	VNG_RS12745	0.498751	0.000000	0.028571	0.128457	0.059495	0.046746	-1.000000	0.008481
HVO_RS06475	HVO_RS20050	0.498750	0.000000	0.028566	0.128457	0.059489	0.046738	1.000000	0.175263
VNG_RS08755	VNG_RS07420	0.498750	0.000000	0.028560	0.128457	0.059483	0.046730	-1.000000	0.008481
HVO_RS16510	HVO_RS16880	0.498750	0.000000	0.028554	0.128457	0.059477	0.046723	1.000000	0.175192
VNG_RS03315	VNG_RS02845	0.498750	0.000000	0.028549	0.128457	0.059471	0.046715	1.000000	0.008475
HVO_RS20230	HVO_RS15040	0.498749	0.000000	0.028543	0.128457	0.059465	0.046708	-1.000000	0.175170
VNG_RS13355	VNG_RS02845	0.498749	0.000000	0.028537	0.128457	0.059459	0.046700	1.000000	0.008467
HVO_RS11275	HVO_RS01840	0.498749	0.000000	0.028532	0.128457	0.059452	0.046693	1.000000	0.175107
VNG_RS12480	VNG_RS00640	0.498749	0.000000	0.028526	0.128457	0.059446	0.046685	1.000000	0.008433
HVO_RS02495	HVO_RS02330	0.498748	0.000000	0.028520	0.128457	0.059440	0.046677	1.000000	0.175106
VNG_RS13285	VNG_RS04605	0.498748	0.000000	0.028515	0.128457	0.059434	0.046670	1.000000	0.008429
HVO_RS03390	HVO_RS11235	0.498748	0.000000	0.028509	0.128457	0.059428	0.046662	1.000000	0.175088
VNG_RS10035	VNG_RS08410	0.498748	0.000000	0.028504	0.128457	0.059422	0.046655	-1.000000	0.008412
HVO_RS11950	HVO_RS00190	0.498748	0.000000	0.028498	0.128457	0.059416	0.046647	1.000000	0.175053
VNG_RS05410	VNG_RS02845	0.498747	0.000000	0.028492	0.128457	0.059410	0.046640	1.000000	0.008405
HVO_RS02760	HVO_RS14485	0.498747	0.000000	0.028487	0.128457	0.059404	0.046632	1.000000	0.174915
VNG_RS11060	VNG_RS00145	0.498747	0.000000	0.028481	0.128457	0.059398	0.046625	-1.000000	0.008388
HVO_RS11465	HVO_RS05680	0.498747	0.000000	0.028475	0.128457	0.059391	0.046617	-1.000000	0.174822
VNG_RS01900	VNG_RS07825	0.498746	0.000000	0.028470	0.128457	0.059385	0.046609	1.000000	0.008387
HVO_RS17550	HVO_RS14485	0.498746	0.000000	0.028464	0.128457	0.059379	0.046602	1.000000	0.174771
VNG_RS13195	VNG_RS06030	0.498746	0.000000	0.028458	0.128457	0.059373	0.046594	1.000000	0.008377
HVO_RS10860	HVO_RS07470	0.498746	0.000000	0.028453	0.128457	0.059367	0.046587	1.000000	0.174730
VNG_RS05885	VNG_RS09565	0.498745	0.000000	0.028447	0.128457	0.059361	0.046579	1.000000	0.008373
HVO_RS13730	HVO_RS04965	0.498745	0.000000	0.028442	0.128457	0.059355	0.046572	1.000000	0.174695
VNG_RS10050	VNG_RS04760	0.498745	0.000000	0.028436	0.128457	0.059349	0.046564	-1.000000	0.008367
HVO_RS13150	HVO_RS00770	0.498745	0.000000	0.028430	0.128457	0.059343	0.046557	-1.000000	0.174587
VNG_RS07355	VNG_RS07155	0.498744	0.000000	0.028425	0.128457	0.059337	0.046549	-1.000000	0.008359
HVO_RS12890	HVO_RS18700	0.498744	0.000000	0.028419	0.128457	0.059331	0.046542	1.000000	0.174506
VNG_RS07255	VNG_RS11535	0.498744	0.000000	0.028414	0.128457	0.059325	0.046534	1.000000	0.008346
HVO_RS04670	HVO_RS20050	0.498744	0.000000	0.028408	0.128457	0.059319	0.046527	1.000000	0.174447
VNG_RS09410	VNG_RS05785	0.498743	0.000000	0.028402	0.128457	0.059312	0.046519	1.000000	0.008322
HVO_RS13685	HVO_RS06535	0.498743	0.000000	0.028397	0.128457	0.059306	0.046512	-1.000000	0.174437
VNG_RS11335	VNG_RS05395	0.498743	0.000000	0.028391	0.128457	0.059300	0.046504	-1.000000	0.008318
HVO_RS18005	HVO_RS17855	0.498743	0.000000	0.028386	0.128457	0.059294	0.046497	1.000000	0.174105
VNG_RS12430	VNG_RS12310	0.498742	0.000000	0.028380	0.128457	0.059288	0.046489	1.000000	0.008304
