target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
VNG_RS05135	VNG_RS08885	0.991128						0	-1.000000	0.040629
VNG_RS13545	VNG_RS11535	0.991120						0	1.000000	0.040574
VNG_RS09225	VNG_RS00145	0.991112						0	-1.000000	0.040538
VNG_RS04465	VNG_RS10230	0.991105						0	1.000000	0.040504
VNG_RS12750	VNG_RS02095	0.991097						0	1.000000	0.040500
VNG_RS00640	VNG_RS01005	0.991090						1	1.000000	0.040464
VNG_RS02615	VNG_RS01755	0.991082						0	1.000000	0.040458
VNG_RS06290	VNG_RS08410	0.991075						0	-1.000000	0.040439
VNG_RS11765	VNG_RS06030	0.991067						0	-1.000000	0.040409
VNG_RS12780	VNG_RS03395	0.991060						0	-1.000000	0.040396
VNG_RS01300	VNG_RS10285	0.991052						0	1.000000	0.040362
VNG_RS06430	VNG_RS10370	0.991045						0	1.000000	0.040361
VNG_RS06835	VNG_RS05700	0.991037						0	1.000000	0.040260
VNG_RS03855	VNG_RS11050	0.991030						0	-1.000000	0.040192
VNG_RS04810	VNG_RS04015	0.991022						0	-1.000000	0.040169
VNG_RS05215	VNG_RS08105	0.991014						0	1.000000	0.040146
VNG_RS04650	VNG_RS00795	0.991007						0	-1.000000	0.040133
VNG_RS03955	VNG_RS05785	0.990999						0	1.000000	0.040071
VNG_RS12730	VNG_RS07310	0.990992						0	-1.000000	0.040062
VNG_RS04585	VNG_RS03570	0.990984						1	1.000000	0.039976
VNG_RS02015	VNG_RS01035	0.990977						0	1.000000	0.039960
VNG_RS03780	VNG_RS01165	0.990969						0	-1.000000	0.039952
VNG_RS02805	VNG_RS07385	0.990962						0	-1.000000	0.039940
VNG_RS01350	VNG_RS07115	0.990954						0	1.000000	0.039902
VNG_RS05845	VNG_RS02325	0.990947						0	1.000000	0.039857
VNG_RS09620	VNG_RS01465	0.990939						1	1.000000	0.039806
VNG_RS08765	VNG_RS00145	0.990932						0	1.000000	0.039718
VNG_RS12295	VNG_RS04605	0.990924						0	-1.000000	0.039592
VNG_RS03745	VNG_RS12745	0.990916						0	1.000000	0.039577
VNG_RS06975	VNG_RS04760	0.990909						0	1.000000	0.039574
VNG_RS06335	VNG_RS07890	0.990901						0	-1.000000	0.039510
VNG_RS10035	VNG_RS00150	0.990894						0	1.000000	0.039509
VNG_RS01570	VNG_RS04845	0.990886						0	-1.000000	0.039453
VNG_RS11695	VNG_RS02975	0.990879						0	1.000000	0.039437
VNG_RS09000	VNG_RS10085	0.990871						0	1.000000	0.039397
VNG_RS07845	VNG_RS05640	0.990864						0	1.000000	0.039343
VNG_RS13485	VNG_RS07385	0.990856						0	1.000000	0.039257
VNG_RS03940	VNG_RS12745	0.990849						0	1.000000	0.039189
VNG_RS07000	VNG_RS08180	0.990841						0	-1.000000	0.039187
VNG_RS00215	VNG_RS08410	0.990834						0	-1.000000	0.039120
VNG_RS03985	VNG_RS03570	0.990826						0	1.000000	0.039090
VNG_RS03180	VNG_RS02845	0.990818						0	1.000000	0.039040
VNG_RS11770	VNG_RS03275	0.990811						0	1.000000	0.039011
VNG_RS05135	VNG_RS03875	0.990803						0	1.000000	0.038958
VNG_RS04650	VNG_RS05455	0.990796						0	-1.000000	0.038946
VNG_RS09525	VNG_RS10230	0.990788						0	-1.000000	0.038937
VNG_RS05220	VNG_RS05030	0.990781						0	-1.000000	0.038890
VNG_RS05605	VNG_RS05640	0.990773						0	-1.000000	0.038881
VNG_RS12730	VNG_RS08410	0.990766						0	1.000000	0.038874
VNG_RS10045	VNG_RS05555	0.990758						0	-1.000000	0.038821
VNG_RS13635	VNG_RS07890	0.990751						0	-1.000000	0.038793
VNG_RS00090	VNG_RS03395	0.990743						0	1.000000	0.038693
VNG_RS12575	VNG_RS05430	0.990736						0	-1.000000	0.038692
VNG_RS01490	VNG_RS03395	0.990728						0	1.000000	0.038594
VNG_RS11890	VNG_RS01835	0.990720						0	1.000000	0.038594
VNG_RS07585	VNG_RS07310	0.990713						0	1.000000	0.038574
VNG_RS00080	VNG_RS07155	0.990705						0	1.000000	0.038537
VNG_RS05350	VNG_RS00145	0.990698						0	1.000000	0.038516
VNG_RS02965	VNG_RS01035	0.990690						0	1.000000	0.038480
VNG_RS07585	VNG_RS01835	0.990683						0	1.000000	0.038473
VNG_RS04915	VNG_RS04015	0.990675						0	-1.000000	0.038418
VNG_RS05790	VNG_RS04605	0.990668						0	-1.000000	0.038332
VNG_RS12795	VNG_RS07310	0.990660						0	1.000000	0.038260
VNG_RS04585	VNG_RS01250	0.990653						0	-1.000000	0.038214
VNG_RS01805	VNG_RS00150	0.990645						0	-1.000000	0.038016
VNG_RS11270	VNG_RS07385	0.990638						0	-1.000000	0.037984
VNG_RS02760	VNG_RS03395	0.990630						0	-1.000000	0.037973
VNG_RS08565	VNG_RS03245	0.990622						0	1.000000	0.037945
VNG_RS11530	VNG_RS07310	0.990615						0	-1.000000	0.037889
VNG_RS12335	VNG_RS09565	0.990607						0	-1.000000	0.037833
VNG_RS04970	VNG_RS11535	0.990600						0	1.000000	0.037823
VNG_RS00745	VNG_RS07825	0.990592						0	-1.000000	0.037820
VNG_RS06640	VNG_RS10430	0.990585						0	-1.000000	0.037813
VNG_RS11405	VNG_RS00150	0.990577						0	-1.000000	0.037638
VNG_RS05705	VNG_RS08410	0.990570						0	-1.000000	0.037583
VNG_RS02385	VNG_RS02585	0.990562						0	1.000000	0.037582
VNG_RS12295	VNG_RS11640	0.990555						0	1.000000	0.037581
VNG_RS08945	VNG_RS07310	0.990547						0	1.000000	0.037526
VNG_RS08090	VNG_RS08510	0.990540						0	1.000000	0.037519
VNG_RS10030	VNG_RS04015	0.990532						0	1.000000	0.037486
VNG_RS02395	VNG_RS07155	0.990524						0	-1.000000	0.037457
VNG_RS05610	VNG_RS11640	0.990517						0	-1.000000	0.037450
VNG_RS03155	VNG_RS02975	0.990509						0	-1.000000	0.037403
VNG_RS12335	VNG_RS08180	0.990502						0	-1.000000	0.037400
VNG_RS13185	VNG_RS03875	0.990494						0	1.000000	0.037365
VNG_RS13335	VNG_RS00640	0.990487						0	1.000000	0.037359
VNG_RS02015	VNG_RS00795	0.990479						0	1.000000	0.037306
VNG_RS08945	VNG_RS04180	0.990472						0	1.000000	0.037287
VNG_RS13360	VNG_RS05640	0.990464						0	-1.000000	0.037216
VNG_RS05145	VNG_RS11050	0.990457						0	1.000000	0.037213
VNG_RS00480	VNG_RS00145	0.990449						0	1.000000	0.037126
VNG_RS10490	VNG_RS02585	0.990442						0	-1.000000	0.037116
VNG_RS08115	VNG_RS08510	0.990434						0	1.000000	0.037093
VNG_RS08255	VNG_RS06030	0.990426						0	1.000000	0.037081
VNG_RS13630	VNG_RS11765	0.990419						0	1.000000	0.037061
VNG_RS13690	VNG_RS11900	0.990411						0	1.000000	0.037037
VNG_RS05860	VNG_RS03395	0.990404						0	1.000000	0.037030
VNG_RS05560	VNG_RS04845	0.990396						0	1.000000	0.037028
VNG_RS11265	VNG_RS02765	0.990389						0	1.000000	0.036975
VNG_RS00100	VNG_RS11535	0.990381						0	-1.000000	0.036965
VNG_RS12480	VNG_RS11535	0.990374						0	1.000000	0.036894
VNG_RS11990	VNG_RS12465	0.990366						0	1.000000	0.036888
VNG_RS09620	VNG_RS05875	0.990359						1	1.000000	0.036872
VNG_RS12310	VNG_RS00725	0.990351						0	1.000000	0.036869
VNG_RS13175	VNG_RS07155	0.990344						0	1.000000	0.036856
VNG_RS06785	VNG_RS07890	0.990336						1	1.000000	0.036759
VNG_RS07075	VNG_RS01270	0.990328						0	1.000000	0.036719
VNG_RS05685	VNG_RS03395	0.990321						0	1.000000	0.036717
VNG_RS12920	VNG_RS04015	0.990313						0	-1.000000	0.036706
VNG_RS11695	VNG_RS06030	0.990306						0	-1.000000	0.036666
VNG_RS08545	VNG_RS03240	0.990298						0	1.000000	0.036646
VNG_RS11450	VNG_RS03275	0.990291						0	-1.000000	0.036640
VNG_RS12430	VNG_RS03570	0.990283						0	1.000000	0.036626
VNG_RS00100	VNG_RS03395	0.990276						0	1.000000	0.036620
VNG_RS00215	VNG_RS02845	0.990268						0	1.000000	0.036605
VNG_RS08755	VNG_RS02325	0.990261						0	-1.000000	0.036593
VNG_RS02910	VNG_RS01755	0.990253						0	-1.000000	0.036480
VNG_RS05675	VNG_RS07310	0.990246						0	-1.000000	0.036480
VNG_RS11200	VNG_RS03275	0.990238						0	1.000000	0.036473
VNG_RS13680	VNG_RS04015	0.990230						0	1.000000	0.036467
VNG_RS00105	VNG_RS03480	0.990223						0	-1.000000	0.036448
VNG_RS00235	VNG_RS04845	0.990215						0	-1.000000	0.036378
VNG_RS06640	VNG_RS02950	0.990208						0	1.000000	0.036375
VNG_RS11680	VNG_RS05870	0.990200						0	-1.000000	0.036359
VNG_RS11395	VNG_RS04845	0.990193						0	1.000000	0.036313
VNG_RS02995	VNG_RS05640	0.990185						0	1.000000	0.036300
VNG_RS02910	VNG_RS07115	0.990178						0	-1.000000	0.036272
VNG_RS01015	VNG_RS01780	0.990170						0	1.000000	0.036255
VNG_RS12460	VNG_RS08410	0.990163						0	1.000000	0.036228
VNG_RS08735	VNG_RS10335	0.990155						0	1.000000	0.036182
VNG_RS11835	VNG_RS07310	0.990148						0	-1.000000	0.036171
VNG_RS06165	VNG_RS10335	0.990140						0	1.000000	0.036146
VNG_RS00765	VNG_RS00145	0.990132						0	-1.000000	0.036131
VNG_RS13285	VNG_RS11535	0.990125						0	1.000000	0.036128
VNG_RS03165	VNG_RS09565	0.990117						0	-1.000000	0.036114
VNG_RS04375	VNG_RS05805	0.990110						0	1.000000	0.036111
VNG_RS01810	VNG_RS08510	0.990102						0	1.000000	0.036053
VNG_RS13290	VNG_RS02325	0.990095						0	-1.000000	0.035982
VNG_RS01140	VNG_RS03245	0.990087						0	-1.000000	0.035972
VNG_RS03200	VNG_RS00725	0.990080						0	-1.000000	0.035946
VNG_RS13295	VNG_RS08180	0.990072						0	1.000000	0.035934
VNG_RS01345	VNG_RS07155	0.990065						0	-1.000000	0.035906
VNG_RS08690	VNG_RS02845	0.990057						0	1.000000	0.035857
VNG_RS12670	VNG_RS08410	0.990050						0	1.000000	0.035828
VNG_RS05535	VNG_RS05475	0.990042						0	1.000000	0.035826
VNG_RS13595	VNG_RS07385	0.990034						0	-1.000000	0.035821
VNG_RS12325	VNG_RS02575	0.990027						0	-1.000000	0.035820
VNG_RS07725	VNG_RS08245	0.990019						0	-1.000000	0.035817
VNG_RS11635	VNG_RS03335	0.990012						0	1.000000	0.035791
VNG_RS02835	VNG_RS02765	0.990004						0	1.000000	0.035788
VNG_RS12315	VNG_RS08840	0.989997						0	1.000000	0.035783
VNG_RS08035	VNG_RS09685	0.989989						0	-1.000000	0.035779
VNG_RS12270	VNG_RS02975	0.989982						0	1.000000	0.035730
VNG_RS08565	VNG_RS03875	0.989974						0	1.000000	0.035672
VNG_RS11755	VNG_RS05870	0.989967						0	1.000000	0.035647
VNG_RS04790	VNG_RS05270	0.989959						0	1.000000	0.035535
VNG_RS06505	VNG_RS07310	0.989952						0	-1.000000	0.035520
VNG_RS13180	VNG_RS08105	0.989944						0	-1.000000	0.035503
VNG_RS09750	VNG_RS05785	0.989936						0	1.000000	0.035457
VNG_RS07535	VNG_RS03480	0.989929						0	1.000000	0.035447
VNG_RS12600	VNG_RS05555	0.989921						0	1.000000	0.035383
VNG_RS00715	VNG_RS05785	0.989914						0	-1.000000	0.035380
VNG_RS00590	VNG_RS02325	0.989906						0	-1.000000	0.035364
VNG_RS13595	VNG_RS11050	0.989899						0	1.000000	0.035334
VNG_RS07675	VNG_RS04015	0.989891						0	1.000000	0.035230
VNG_RS05135	VNG_RS01780	0.989884						0	-1.000000	0.035219
VNG_RS11435	VNG_RS08885	0.989876						0	-1.000000	0.035192
VNG_RS13310	VNG_RS04845	0.989869						0	1.000000	0.035192
VNG_RS07650	VNG_RS02760	0.989861						0	-1.000000	0.035186
VNG_RS12575	VNG_RS08510	0.989854						0	-1.000000	0.035182
VNG_RS10490	VNG_RS00150	0.989846						0	-1.000000	0.035178
VNG_RS07545	VNG_RS09685	0.989838						0	-1.000000	0.035161
VNG_RS08925	VNG_RS02000	0.989831						0	-1.000000	0.035108
VNG_RS09245	VNG_RS02585	0.989823						0	1.000000	0.035103
VNG_RS00045	VNG_RS01165	0.989816						0	-1.000000	0.035090
VNG_RS11135	VNG_RS00795	0.989808						0	-1.000000	0.035075
VNG_RS01350	VNG_RS05030	0.989801						0	1.000000	0.035001
VNG_RS00590	VNG_RS04845	0.989793						0	1.000000	0.034998
VNG_RS11450	VNG_RS03010	0.989786						0	1.000000	0.034889
VNG_RS00880	VNG_RS02325	0.989778						0	1.000000	0.034881
VNG_RS08455	VNG_RS05785	0.989771						0	-1.000000	0.034799
VNG_RS03780	VNG_RS11895	0.989763						0	1.000000	0.034762
VNG_RS05160	VNG_RS00795	0.989756						0	-1.000000	0.034758
VNG_RS11480	VNG_RS06890	0.989748						0	1.000000	0.034710
VNG_RS11360	VNG_RS02975	0.989740						0	1.000000	0.034710
VNG_RS11800	VNG_RS07890	0.989733						0	-1.000000	0.034708
VNG_RS01905	VNG_RS10335	0.989725						0	1.000000	0.034701
VNG_RS05905	VNG_RS05475	0.989718						0	1.000000	0.034695
VNG_RS03870	VNG_RS03875	0.989710						1	1.000000	0.034681
VNG_RS05215	VNG_RS12350	0.989703						0	1.000000	0.034670
VNG_RS12540	VNG_RS05800	0.989695						0	1.000000	0.034667
VNG_RS03920	VNG_RS03275	0.989688						0	1.000000	0.034582
VNG_RS06185	VNG_RS06030	0.989680						0	1.000000	0.034561
VNG_RS02360	VNG_RS07420	0.989673						0	1.000000	0.034560
VNG_RS07575	VNG_RS05555	0.989665						0	1.000000	0.034547
VNG_RS08630	VNG_RS05365	0.989658						0	-1.000000	0.034535
VNG_RS03015	VNG_RS05365	0.989650						0	1.000000	0.034528
VNG_RS04185	VNG_RS03480	0.989643						0	1.000000	0.034481
VNG_RS03165	VNG_RS07155	0.989635						0	-1.000000	0.034473
VNG_RS08560	VNG_RS03245	0.989627						0	1.000000	0.034466
VNG_RS12440	VNG_RS05640	0.989620						0	-1.000000	0.034465
VNG_RS06090	VNG_RS08410	0.989612						0	1.000000	0.034427
VNG_RS08930	VNG_RS00145	0.989605						0	1.000000	0.034407
VNG_RS04975	VNG_RS04015	0.989597						0	1.000000	0.034372
VNG_RS02760	VNG_RS05270	0.989590						0	1.000000	0.034344
VNG_RS00635	VNG_RS06030	0.989582						0	1.000000	0.034325
VNG_RS00870	VNG_RS11895	0.989575						0	1.000000	0.034308
VNG_RS13205	VNG_RS02000	0.989567						0	1.000000	0.034301
VNG_RS13260	VNG_RS08180	0.989560						0	-1.000000	0.034288
VNG_RS11480	VNG_RS01465	0.989552						0	1.000000	0.034256
VNG_RS03005	VNG_RS05700	0.989545						0	1.000000	0.034195
VNG_RS05605	VNG_RS04015	0.989537						0	-1.000000	0.034186
VNG_RS12350	VNG_RS07310	0.989529						0	1.000000	0.034169
VNG_RS12315	VNG_RS02585	0.989522						0	1.000000	0.034141
VNG_RS06935	VNG_RS02000	0.989514						0	-1.000000	0.034135
VNG_RS05705	VNG_RS08180	0.989507						0	1.000000	0.034098
VNG_RS12295	VNG_RS08245	0.989499						0	-1.000000	0.034083
VNG_RS12270	VNG_RS05555	0.989492						0	1.000000	0.034082
VNG_RS13385	VNG_RS00150	0.989484						0	-1.000000	0.034072
VNG_RS01590	VNG_RS00795	0.989477						0	-1.000000	0.034069
VNG_RS02225	VNG_RS01835	0.989469						0	-1.000000	0.034062
VNG_RS00345	VNG_RS09550	0.989462						0	1.000000	0.034013
VNG_RS10495	VNG_RS08245	0.989454						0	1.000000	0.034006
VNG_RS12465	VNG_RS09565	0.989447						0	-1.000000	0.033987
VNG_RS02665	VNG_RS04760	0.989439						0	1.000000	0.033959
VNG_RS01300	VNG_RS07115	0.989431						0	1.000000	0.033924
VNG_RS05690	VNG_RS07155	0.989424						0	1.000000	0.033915
VNG_RS01015	VNG_RS12350	0.989416						0	-1.000000	0.033860
VNG_RS03005	VNG_RS07115	0.989409						0	-1.000000	0.033786
VNG_RS03195	VNG_RS08510	0.989401						0	1.000000	0.033760
VNG_RS02100	VNG_RS09565	0.989394						0	1.000000	0.033758
VNG_RS06910	VNG_RS08745	0.989386						0	-1.000000	0.033747
VNG_RS07580	VNG_RS05640	0.989379						0	1.000000	0.033726
VNG_RS13660	VNG_RS00150	0.989371						0	1.000000	0.033701
VNG_RS10030	VNG_RS07420	0.989364						0	-1.000000	0.033691
VNG_RS02950	VNG_RS02095	0.989356						0	1.000000	0.033675
VNG_RS11125	VNG_RS03395	0.989349						0	1.000000	0.033628
VNG_RS06960	VNG_RS01780	0.989341						0	1.000000	0.033599
VNG_RS03935	VNG_RS01465	0.989333						0	-1.000000	0.033585
VNG_RS06990	VNG_RS07825	0.989326						0	-1.000000	0.033572
VNG_RS00080	VNG_RS02585	0.989318						0	1.000000	0.033544
VNG_RS13205	VNG_RS04180	0.989311						0	1.000000	0.033482
VNG_RS12750	VNG_RS04280	0.989303						0	-1.000000	0.033433
VNG_RS08140	VNG_RS05700	0.989296						0	-1.000000	0.033413
VNG_RS07580	VNG_RS00145	0.989288						0	1.000000	0.033394
VNG_RS05690	VNG_RS03395	0.989281						0	-1.000000	0.033337
VNG_RS11340	VNG_RS07420	0.989273						0	1.000000	0.033310
VNG_RS12525	VNG_RS05030	0.989266						0	1.000000	0.033288
VNG_RS09225	VNG_RS09550	0.989258						1	1.000000	0.033272
VNG_RS03015	VNG_RS08180	0.989251						0	1.000000	0.033213
VNG_RS11630	VNG_RS11640	0.989243						0	-1.000000	0.033199
VNG_RS06335	VNG_RS03480	0.989235						0	1.000000	0.033174
VNG_RS11110	VNG_RS04845	0.989228						0	1.000000	0.033173
VNG_RS07575	VNG_RS04845	0.989220						0	1.000000	0.033167
VNG_RS02885	VNG_RS05785	0.989213						0	1.000000	0.033158
VNG_RS09935	VNG_RS04015	0.989205						0	1.000000	0.033154
VNG_RS03975	VNG_RS10430	0.989198						0	-1.000000	0.033150
VNG_RS08455	VNG_RS00150	0.989190						0	1.000000	0.033130
VNG_RS12020	VNG_RS01035	0.989183						0	1.000000	0.033107
VNG_RS11990	VNG_RS05455	0.989175						0	1.000000	0.033091
VNG_RS09210	VNG_RS10370	0.989168						0	1.000000	0.033089
VNG_RS04830	VNG_RS01835	0.989160						0	-1.000000	0.033089
VNG_RS08850	VNG_RS07385	0.989153						0	1.000000	0.033055
VNG_RS11255	VNG_RS07825	0.989145						0	-1.000000	0.033051
VNG_RS01370	VNG_RS08410	0.989137						0	-1.000000	0.033015
VNG_RS13665	VNG_RS10370	0.989130						0	1.000000	0.033009
VNG_RS02665	VNG_RS00660	0.989122						0	1.000000	0.032980
VNG_RS05695	VNG_RS00145	0.989115						0	1.000000	0.032978
VNG_RS05625	VNG_RS05555	0.989107						0	1.000000	0.032964
VNG_RS03535	VNG_RS10285	0.989100						0	1.000000	0.032932
VNG_RS00215	VNG_RS08510	0.989092						0	-1.000000	0.032922
VNG_RS08925	VNG_RS11535	0.989085						0	1.000000	0.032908
VNG_RS11180	VNG_RS02975	0.989077						0	1.000000	0.032901
VNG_RS07285	VNG_RS04180	0.989070						0	1.000000	0.032885
VNG_RS13310	VNG_RS10335	0.989062						0	1.000000	0.032874
VNG_RS01795	VNG_RS07155	0.989055						0	1.000000	0.032856
VNG_RS11330	VNG_RS08885	0.989047						0	-1.000000	0.032849
VNG_RS09935	VNG_RS03395	0.989039						0	-1.000000	0.032842
VNG_RS05860	VNG_RS03570	0.989032						1	1.000000	0.032842
VNG_RS05710	VNG_RS05430	0.989024						0	-1.000000	0.032821
VNG_RS13635	VNG_RS11765	0.989017						0	1.000000	0.032807
VNG_RS05215	VNG_RS00640	0.989009						0	-1.000000	0.032764
VNG_RS13555	VNG_RS04845	0.989002						0	1.000000	0.032715
VNG_RS10030	VNG_RS11535	0.988994						0	-1.000000	0.032709
VNG_RS04270	VNG_RS03480	0.988987						0	-1.000000	0.032708
VNG_RS05685	VNG_RS00145	0.988979						0	1.000000	0.032699
VNG_RS04890	VNG_RS03480	0.988972						0	-1.000000	0.032691
VNG_RS01595	VNG_RS10490	0.988964						0	-1.000000	0.032683
VNG_RS04060	VNG_RS05870	0.988957						0	1.000000	0.032670
VNG_RS12580	VNG_RS11050	0.988949						0	1.000000	0.032583
VNG_RS00405	VNG_RS01250	0.988941						0	-1.000000	0.032534
VNG_RS11170	VNG_RS05785	0.988934						0	1.000000	0.032533
VNG_RS12470	VNG_RS02765	0.988926						0	1.000000	0.032532
VNG_RS03940	VNG_RS00395	0.988919						0	-1.000000	0.032504
VNG_RS10010	VNG_RS09685	0.988911						0	1.000000	0.032410
VNG_RS07675	VNG_RS03395	0.988904						0	-1.000000	0.032389
VNG_RS03900	VNG_RS07155	0.988896						0	-1.000000	0.032345
VNG_RS13480	VNG_RS00145	0.988889						0	-1.000000	0.032338
VNG_RS01145	VNG_RS08745	0.988881						0	-1.000000	0.032322
VNG_RS00880	VNG_RS07420	0.988874						0	-1.000000	0.032312
VNG_RS00925	VNG_RS08245	0.988866						0	1.000000	0.032311
VNG_RS10215	VNG_RS07385	0.988859						0	-1.000000	0.032298
VNG_RS08850	VNG_RS05030	0.988851						0	1.000000	0.032263
VNG_RS13685	VNG_RS07310	0.988843						0	-1.000000	0.032250
VNG_RS01015	VNG_RS07825	0.988836						0	1.000000	0.032234
VNG_RS13525	VNG_RS00145	0.988828						0	1.000000	0.032205
VNG_RS05380	VNG_RS00275	0.988821						0	1.000000	0.032179
VNG_RS03155	VNG_RS01165	0.988813						0	1.000000	0.032130
VNG_RS12285	VNG_RS02845	0.988806						0	-1.000000	0.032129
VNG_RS11835	VNG_RS05805	0.988798						0	1.000000	0.032118
VNG_RS11355	VNG_RS08180	0.988791						0	1.000000	0.032101
VNG_RS00695	VNG_RS00150	0.988783						0	1.000000	0.032095
VNG_RS01875	VNG_RS05270	0.988776						0	1.000000	0.032094
VNG_RS01350	VNG_RS02975	0.988768						0	1.000000	0.032089
VNG_RS11840	VNG_RS11050	0.988761						0	1.000000	0.032087
VNG_RS10085	VNG_RS00660	0.988753						0	1.000000	0.032038
VNG_RS04900	VNG_RS08105	0.988745						0	-1.000000	0.032006
VNG_RS06835	VNG_RS08510	0.988738						0	1.000000	0.032000
VNG_RS04690	VNG_RS09565	0.988730						0	1.000000	0.031960
VNG_RS13360	VNG_RS07115	0.988723						0	-1.000000	0.031932
VNG_RS06960	VNG_RS01835	0.988715						0	1.000000	0.031909
VNG_RS12320	VNG_RS07825	0.988708						0	-1.000000	0.031889
VNG_RS09340	VNG_RS05270	0.988700						0	1.000000	0.031887
VNG_RS12860	VNG_RS04605	0.988693						0	1.000000	0.031881
VNG_RS11190	VNG_RS00150	0.988685						0	1.000000	0.031872
VNG_RS12335	VNG_RS05800	0.988678						0	1.000000	0.031806
VNG_RS07355	VNG_RS08410	0.988670						0	-1.000000	0.031798
VNG_RS09245	VNG_RS07040	0.988663						0	1.000000	0.031787
VNG_RS04600	VNG_RS03275	0.988655						0	1.000000	0.031784
VNG_RS12550	VNG_RS03275	0.988647						0	1.000000	0.031756
VNG_RS00485	VNG_RS08245	0.988640						0	-1.000000	0.031678
VNG_RS11850	VNG_RS05475	0.988632						0	1.000000	0.031672
VNG_RS13545	VNG_RS05825	0.988625						0	-1.000000	0.031646
VNG_RS06230	VNG_RS03570	0.988617						0	1.000000	0.031644
VNG_RS04105	VNG_RS04015	0.988610						0	1.000000	0.031638
VNG_RS13690	VNG_RS08410	0.988602						0	-1.000000	0.031633
VNG_RS05495	VNG_RS11535	0.988595						0	1.000000	0.031558
VNG_RS00875	VNG_RS03570	0.988587						0	-1.000000	0.031557
VNG_RS11405	VNG_RS11385	0.988580						0	1.000000	0.031501
VNG_RS03315	VNG_RS10370	0.988572						0	-1.000000	0.031487
VNG_RS13180	VNG_RS05475	0.988565						0	-1.000000	0.031459
VNG_RS07895	VNG_RS07145	0.988557						0	1.000000	0.031443
VNG_RS03540	VNG_RS00640	0.988549						0	1.000000	0.031395
VNG_RS11845	VNG_RS02845	0.988542						0	-1.000000	0.031388
VNG_RS11630	VNG_RS05700	0.988534						0	1.000000	0.031349
VNG_RS03015	VNG_RS01795	0.988527						0	-1.000000	0.031344
VNG_RS12270	VNG_RS03275	0.988519						0	1.000000	0.031337
VNG_RS11415	VNG_RS07115	0.988512						0	1.000000	0.031323
VNG_RS05860	VNG_RS08245	0.988504						0	1.000000	0.031311
VNG_RS02625	VNG_RS11895	0.988497						0	1.000000	0.031277
VNG_RS08940	VNG_RS06930	0.988489						0	-1.000000	0.031269
VNG_RS11185	VNG_RS00150	0.988482						0	1.000000	0.031262
VNG_RS01900	VNG_RS00150	0.988474						0	-1.000000	0.031252
VNG_RS08425	VNG_RS02325	0.988467						0	-1.000000	0.031161
VNG_RS11480	VNG_RS01250	0.988459						0	1.000000	0.031134
VNG_RS09495	VNG_RS00795	0.988451						0	-1.000000	0.031127
VNG_RS04110	VNG_RS07115	0.988444						0	-1.000000	0.031095
VNG_RS09850	VNG_RS10370	0.988436						0	-1.000000	0.031048
VNG_RS13685	VNG_RS03275	0.988429						0	1.000000	0.031007
VNG_RS10215	VNG_RS08410	0.988421						0	-1.000000	0.031006
VNG_RS12935	VNG_RS00150	0.988414						0	1.000000	0.031003
VNG_RS02885	VNG_RS09685	0.988406						0	1.000000	0.030966
VNG_RS00025	VNG_RS04180	0.988399						0	1.000000	0.030960
VNG_RS11485	VNG_RS00795	0.988391						0	-1.000000	0.030957
VNG_RS11635	VNG_RS00590	0.988384						0	1.000000	0.030944
VNG_RS07885	VNG_RS01005	0.988376						0	1.000000	0.030918
VNG_RS11860	VNG_RS00150	0.988369						0	1.000000	0.030890
VNG_RS11430	VNG_RS05700	0.988361						0	1.000000	0.030864
VNG_RS11940	VNG_RS05030	0.988353						0	1.000000	0.030856
VNG_RS11265	VNG_RS07115	0.988346						0	-1.000000	0.030832
VNG_RS02820	VNG_RS00605	0.988338						0	-1.000000	0.030740
VNG_RS12905	VNG_RS07155	0.988331						0	1.000000	0.030724
VNG_RS11185	VNG_RS08840	0.988323						0	1.000000	0.030702
VNG_RS06800	VNG_RS06030	0.988316						0	1.000000	0.030694
VNG_RS01110	VNG_RS04605	0.988308						0	1.000000	0.030659
VNG_RS12725	VNG_RS02880	0.988301						0	-1.000000	0.030630
VNG_RS11485	VNG_RS07470	0.988293						0	-1.000000	0.030615
VNG_RS11270	VNG_RS09550	0.988286						0	1.000000	0.030614
VNG_RS05220	VNG_RS03275	0.988278						0	-1.000000	0.030581
VNG_RS10180	VNG_RS02975	0.988271						0	-1.000000	0.030495
VNG_RS12330	VNG_RS08885	0.988263						0	-1.000000	0.030462
VNG_RS10060	VNG_RS10230	0.988255						0	-1.000000	0.030460
VNG_RS09620	VNG_RS11640	0.988248						0	1.000000	0.030459
VNG_RS08810	VNG_RS00605	0.988240						0	1.000000	0.030442
VNG_RS13700	VNG_RS05640	0.988233						0	1.000000	0.030439
VNG_RS13310	VNG_RS08410	0.988225						0	-1.000000	0.030415
VNG_RS11550	VNG_RS08410	0.988218						0	1.000000	0.030397
VNG_RS03315	VNG_RS05640	0.988210						0	1.000000	0.030271
VNG_RS11225	VNG_RS02880	0.988203						0	-1.000000	0.030231
VNG_RS01595	VNG_RS03335	0.988195						0	1.000000	0.030188
VNG_RS12275	VNG_RS07420	0.988188						0	1.000000	0.030157
VNG_RS11380	VNG_RS09550	0.988180						0	1.000000	0.030153
VNG_RS02205	VNG_RS12465	0.988173						0	-1.000000	0.030122
VNG_RS05625	VNG_RS00150	0.988165						0	1.000000	0.030116
